# RandomSeed is not predefined. Generated seed value:  4110100093912798890
# variable_neighborhood_search started at: 2024-01-15 09:22:04.889723
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.argument()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
267	1445	a_i	1111111111	10	10	True	XXX	
268	1446	a_i	1111111111	10	10	True	XXX	
269	1447	a_i	1111111111	10	10	True	XXX	
270	1448	a_i	1111111111	10	10	True	XXX	
271	1449	a_i	1111111111	10	10	True	XXX	
272	1450	a_i	1111111111	10	10	True	XXX	
273	1451	a_i	1111111111	10	10	True	XXX	
274	1452	a_i	1111111111	10	10	True	XXX	
275	1453	a_i	1111111111	10	10	True	XXX	
276	1454	a_i	1111111111	10	10	True	XXX	
277	1455	a_i	1111111111	10	10	True	XXX	
278	1456	a_i	1111111111	10	10	True	XXX	
279	1457	a_i	1111111111	10	10	True	XXX	
280	1458	a_i	1111111111	10	10	True	XXX	
281	1459	a_i	1111111111	10	10	True	XXX	
282	1460	a_i	1111111111	10	10	True	XXX	
283	1461	a_i	1111111111	10	10	True	XXX	
284	1462	a_i	1111111111	10	10	True	XXX	
285	1463	a_i	1111111111	10	10	True	XXX	
286	1464	a_i	1111111111	10	10	True	XXX	
287	1465	a_i	1111111111	10	10	True	XXX	
288	1466	a_i	1111111111	10	10	True	XXX	
289	1467	a_i	1111111111	10	10	True	XXX	
290	1468	a_i	1111111111	10	10	True	XXX	
291	1469	a_i	1111111111	10	10	True	XXX	
292	1470	a_i	1111111111	10	10	True	XXX	
293	1471	a_i	1111111111	10	10	True	XXX	
294	1472	a_i	1111111111	10	10	True	XXX	
295	1473	a_i	1111111111	10	10	True	XXX	
296	1474	a_i	1111111111	10	10	True	XXX	
297	1475	a_i	1111111111	10	10	True	XXX	
298	1476	a_i	1111111111	10	10	True	XXX	
299	1477	a_i	1111111111	10	10	True	XXX	
300	1478	a_i	1111111111	10	10	True	XXX	
301	1479	a_i	1111111111	10	10	True	XXX	
302	1480	a_i	1111111111	10	10	True	XXX	
303	1481	a_i	1111111111	10	10	True	XXX	
304	1482	a_i	1111111111	10	10	True	XXX	
305	1483	a_i	1111111111	10	10	True	XXX	
306	1484	a_i	1111111111	10	10	True	XXX	
307	1485	a_i	1111111111	10	10	True	XXX	
308	1486	a_i	1111111111	10	10	True	XXX	
309	1487	a_i	1111111111	10	10	True	XXX	
310	1488	a_i	1111111111	10	10	True	XXX	
311	1489	a_i	1111111111	10	10	True	XXX	
312	1490	a_i	1111111111	10	10	True	XXX	
313	1491	a_i	1111111111	10	10	True	XXX	
314	1492	a_i	1111111111	10	10	True	XXX	
315	1493	a_i	1111111111	10	10	True	XXX	
316	1494	a_i	1111111111	10	10	True	XXX	
317	1495	a_i	1111111111	10	10	True	XXX	
318	1496	a_i	1111111111	10	10	True	XXX	
319	1497	a_i	1111111111	10	10	True	XXX	
320	1498	a_i	1111111111	10	10	True	XXX	
321	1499	a_i	1111111111	10	10	True	XXX	
