# RandomSeed is not predefined. Generated seed value:  1746308911952093473
# variable_neighborhood_search started at: 2024-01-15 09:39:45.871109
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.argument()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
1436	2584	a_i	1111111111	10	10	True	XXX	
1437	2585	a_i	1111111111	10	10	True	XXX	
1438	2586	a_i	1111111111	10	10	True	XXX	
1439	2587	a_i	1111111111	10	10	True	XXX	
1440	2588	a_i	1111111111	10	10	True	XXX	
1441	2589	a_i	1111111111	10	10	True	XXX	
1442	2590	a_i	1111111111	10	10	True	XXX	
1443	2591	a_i	1111111111	10	10	True	XXX	
1444	2592	a_i	1111111111	10	10	True	XXX	
1445	2593	a_i	1111111111	10	10	True	XXX	
1446	2594	a_i	1111111111	10	10	True	XXX	
1447	2595	a_i	1111111111	10	10	True	XXX	
1448	2596	a_i	1111111111	10	10	True	XXX	
1449	2597	a_i	1111111111	10	10	True	XXX	
1450	2598	a_i	1111111111	10	10	True	XXX	
1451	2599	a_i	1111111111	10	10	True	XXX	
1452	2600	a_i	1111111111	10	10	True	XXX	
1453	2601	a_i	1111111111	10	10	True	XXX	
1454	2602	a_i	1111111111	10	10	True	XXX	
1455	2603	a_i	1111111111	10	10	True	XXX	
1456	2604	a_i	1111111111	10	10	True	XXX	
1457	2605	a_i	1111111111	10	10	True	XXX	
1458	2606	a_i	1111111111	10	10	True	XXX	
1459	2607	a_i	1111111111	10	10	True	XXX	
1460	2608	a_i	1111111111	10	10	True	XXX	
1461	2609	a_i	1111111111	10	10	True	XXX	
1462	2610	a_i	1111111111	10	10	True	XXX	
1463	2611	a_i	1111111111	10	10	True	XXX	
1464	2612	a_i	1111111111	10	10	True	XXX	
1465	2613	a_i	1111111111	10	10	True	XXX	
1466	2614	a_i	1111111111	10	10	True	XXX	
1467	2615	a_i	1111111111	10	10	True	XXX	
1468	2616	a_i	1111111111	10	10	True	XXX	
1469	2617	a_i	1111111111	10	10	True	XXX	
1470	2618	a_i	1111111111	10	10	True	XXX	
1471	2619	a_i	1111111111	10	10	True	XXX	
1472	2620	a_i	1111111111	10	10	True	XXX	
1473	2621	a_i	1111111111	10	10	True	XXX	
1474	2622	a_i	1111111111	10	10	True	XXX	
1475	2623	a_i	1111111111	10	10	True	XXX	
1476	2624	a_i	1111111111	10	10	True	XXX	
1477	2625	a_i	1111111111	10	10	True	XXX	
1478	2626	a_i	1111111111	10	10	True	XXX	
1479	2627	a_i	1111111111	10	10	True	XXX	
1480	2628	a_i	1111111111	10	10	True	XXX	
1481	2629	a_i	1111111111	10	10	True	XXX	
1482	2630	a_i	1111111111	10	10	True	XXX	
1483	2631	a_i	1111111111	10	10	True	XXX	
1484	2632	a_i	1111111111	10	10	True	XXX	
1485	2633	a_i	1111111111	10	10	True	XXX	
1486	2634	a_i	1111111111	10	10	True	XXX	
1487	2635	a_i	1111111111	10	10	True	XXX	
1488	2636	a_i	1111111111	10	10	True	XXX	
1489	2637	a_i	1111111111	10	10	True	XXX	
1490	2638	a_i	1111111111	10	10	True	XXX	
1491	2639	a_i	1111111111	10	10	True	XXX	
1492	2640	a_i	1111111111	10	10	True	XXX	
1493	2641	a_i	1111111111	10	10	True	XXX	
1494	2642	a_i	1111111111	10	10	True	XXX	
1495	2643	a_i	1111111111	10	10	True	XXX	
1496	2644	a_i	1111111111	10	10	True	XXX	
1497	2645	a_i	1111111111	10	10	True	XXX	
1498	2646	a_i	1111111111	10	10	True	XXX	
1499	2647	a_i	1111111111	10	10	True	XXX	
1500	2648	a_i	1111111111	10	10	True	XXX	
1501	2649	a_i	1111111111	10	10	True	XXX	
1502	2650	a_i	1111111111	10	10	True	XXX	
1503	2651	a_i	1111111111	10	10	True	XXX	
1504	2652	a_i	1111111111	10	10	True	XXX	
1505	2653	a_i	1111111111	10	10	True	XXX	
1506	2654	a_i	1111111111	10	10	True	XXX	
1507	2655	a_i	1111111111	10	10	True	XXX	
1508	2656	a_i	1111111111	10	10	True	XXX	
1509	2657	a_i	1111111111	10	10	True	XXX	
1510	2658	a_i	1111111111	10	10	True	XXX	
1511	2659	a_i	1111111111	10	10	True	XXX	
1512	2660	a_i	1111111111	10	10	True	XXX	
1513	2661	a_i	1111111111	10	10	True	XXX	
1514	2662	a_i	1111111111	10	10	True	XXX	
1515	2663	a_i	1111111111	10	10	True	XXX	
1516	2664	a_i	1111111111	10	10	True	XXX	
1517	2665	a_i	1111111111	10	10	True	XXX	
1518	2666	a_i	1111111111	10	10	True	XXX	
1519	2667	a_i	1111111111	10	10	True	XXX	
1520	2668	a_i	1111111111	10	10	True	XXX	
1521	2669	a_i	1111111111	10	10	True	XXX	
1522	2670	a_i	1111111111	10	10	True	XXX	
1523	2671	a_i	1111111111	10	10	True	XXX	
1524	2672	a_i	1111111111	10	10	True	XXX	
1525	2673	a_i	1111111111	10	10	True	XXX	
1526	2674	a_i	1111111111	10	10	True	XXX	
1527	2675	a_i	1111111111	10	10	True	XXX	
1528	2676	a_i	1111111111	10	10	True	XXX	
1529	2677	a_i	1111111111	10	10	True	XXX	
1530	2678	a_i	1111111111	10	10	True	XXX	
1531	2679	a_i	1111111111	10	10	True	XXX	
1532	2680	a_i	1111111111	10	10	True	XXX	
1533	2681	a_i	1111111111	10	10	True	XXX	
1534	2682	a_i	1111111111	10	10	True	XXX	
1535	2683	a_i	1111111111	10	10	True	XXX	
1536	2684	a_i	1111111111	10	10	True	XXX	
1537	2685	a_i	1111111111	10	10	True	XXX	
1538	2686	a_i	1111111111	10	10	True	XXX	
1539	2687	a_i	1111111111	10	10	True	XXX	
1540	2688	a_i	1111111111	10	10	True	XXX	
1541	2689	a_i	1111111111	10	10	True	XXX	
1542	2690	a_i	1111111111	10	10	True	XXX	
1543	2691	a_i	1111111111	10	10	True	XXX	
1544	2692	a_i	1111111111	10	10	True	XXX	
1545	2693	a_i	1111111111	10	10	True	XXX	
1546	2694	a_i	1111111111	10	10	True	XXX	
1547	2695	a_i	1111111111	10	10	True	XXX	
1548	2696	a_i	1111111111	10	10	True	XXX	
1549	2697	a_i	1111111111	10	10	True	XXX	
1550	2698	a_i	1111111111	10	10	True	XXX	
1551	2699	a_i	1111111111	10	10	True	XXX	
1552	2700	a_i	1111111111	10	10	True	XXX	
1553	2701	a_i	1111111111	10	10	True	XXX	
1554	2702	a_i	1111111111	10	10	True	XXX	
1555	2703	a_i	1111111111	10	10	True	XXX	
1556	2704	a_i	1111111111	10	10	True	XXX	
1557	2705	a_i	1111111111	10	10	True	XXX	
1558	2706	a_i	1111111111	10	10	True	XXX	
1559	2707	a_i	1111111111	10	10	True	XXX	
1560	2708	a_i	1111111111	10	10	True	XXX	
1561	2709	a_i	1111111111	10	10	True	XXX	
1562	2710	a_i	1111111111	10	10	True	XXX	
1563	2711	a_i	1111111111	10	10	True	XXX	
1564	2712	a_i	1111111111	10	10	True	XXX	
1565	2713	a_i	1111111111	10	10	True	XXX	
1566	2714	a_i	1111111111	10	10	True	XXX	
1567	2715	a_i	1111111111	10	10	True	XXX	
1568	2716	a_i	1111111111	10	10	True	XXX	
1569	2717	a_i	1111111111	10	10	True	XXX	
1570	2718	a_i	1111111111	10	10	True	XXX	
1571	2719	a_i	1111111111	10	10	True	XXX	
1572	2720	a_i	1111111111	10	10	True	XXX	
1573	2721	a_i	1111111111	10	10	True	XXX	
1574	2722	a_i	1111111111	10	10	True	XXX	
1575	2723	a_i	1111111111	10	10	True	XXX	
1576	2724	a_i	1111111111	10	10	True	XXX	
1577	2725	a_i	1111111111	10	10	True	XXX	
1578	2726	a_i	1111111111	10	10	True	XXX	
1579	2727	a_i	1111111111	10	10	True	XXX	
1580	2728	a_i	1111111111	10	10	True	XXX	
1581	2729	a_i	1111111111	10	10	True	XXX	
1582	2730	a_i	1111111111	10	10	True	XXX	
1583	2731	a_i	1111111111	10	10	True	XXX	
1584	2732	a_i	1111111111	10	10	True	XXX	
1585	2733	a_i	1111111111	10	10	True	XXX	
1586	2734	a_i	1111111111	10	10	True	XXX	
1587	2735	a_i	1111111111	10	10	True	XXX	
1588	2736	a_i	1111111111	10	10	True	XXX	
1589	2737	a_i	1111111111	10	10	True	XXX	
1590	2738	a_i	1111111111	10	10	True	XXX	
1591	2739	a_i	1111111111	10	10	True	XXX	
1592	2740	a_i	1111111111	10	10	True	XXX	
1593	2741	a_i	1111111111	10	10	True	XXX	
1594	2742	a_i	1111111111	10	10	True	XXX	
1595	2743	a_i	1111111111	10	10	True	XXX	
1596	2744	a_i	1111111111	10	10	True	XXX	
1597	2745	a_i	1111111111	10	10	True	XXX	
1598	2746	a_i	1111111111	10	10	True	XXX	
1599	2747	a_i	1111111111	10	10	True	XXX	
1600	2748	a_i	1111111111	10	10	True	XXX	
1601	2749	a_i	1111111111	10	10	True	XXX	
1602	2750	a_i	1111111111	10	10	True	XXX	
1603	2751	a_i	1111111111	10	10	True	XXX	
1604	2752	a_i	1111111111	10	10	True	XXX	
1605	2753	a_i	1111111111	10	10	True	XXX	
1606	2754	a_i	1111111111	10	10	True	XXX	
1607	2755	a_i	1111111111	10	10	True	XXX	
1608	2756	a_i	1111111111	10	10	True	XXX	
1609	2757	a_i	1111111111	10	10	True	XXX	
1610	2758	a_i	1111111111	10	10	True	XXX	
1611	2759	a_i	1111111111	10	10	True	XXX	
1612	2760	a_i	1111111111	10	10	True	XXX	
1613	2761	a_i	1111111111	10	10	True	XXX	
1614	2762	a_i	1111111111	10	10	True	XXX	
1615	2763	a_i	1111111111	10	10	True	XXX	
1616	2764	a_i	1111111111	10	10	True	XXX	
1617	2765	a_i	1111111111	10	10	True	XXX	
1618	2766	a_i	1111111111	10	10	True	XXX	
1619	2767	a_i	1111111111	10	10	True	XXX	
1620	2768	a_i	1111111111	10	10	True	XXX	
1621	2769	a_i	1111111111	10	10	True	XXX	
1622	2770	a_i	1111111111	10	10	True	XXX	
1623	2771	a_i	1111111111	10	10	True	XXX	
1624	2772	a_i	1111111111	10	10	True	XXX	
1625	2773	a_i	1111111111	10	10	True	XXX	
1626	2774	a_i	1111111111	10	10	True	XXX	
1627	2775	a_i	1111111111	10	10	True	XXX	
1628	2776	a_i	1111111111	10	10	True	XXX	
1629	2777	a_i	1111111111	10	10	True	XXX	
1630	2778	a_i	1111111111	10	10	True	XXX	
1631	2779	a_i	1111111111	10	10	True	XXX	
1632	2780	a_i	1111111111	10	10	True	XXX	
1633	2781	a_i	1111111111	10	10	True	XXX	
1634	2782	a_i	1111111111	10	10	True	XXX	
1635	2783	a_i	1111111111	10	10	True	XXX	
1636	2784	a_i	1111111111	10	10	True	XXX	
1637	2785	a_i	1111111111	10	10	True	XXX	
1638	2786	a_i	1111111111	10	10	True	XXX	
1639	2787	a_i	1111111111	10	10	True	XXX	
1640	2788	a_i	1111111111	10	10	True	XXX	
1641	2789	a_i	1111111111	10	10	True	XXX	
1642	2790	a_i	1111111111	10	10	True	XXX	
1643	2791	a_i	1111111111	10	10	True	XXX	
1644	2792	a_i	1111111111	10	10	True	XXX	
1645	2793	a_i	1111111111	10	10	True	XXX	
1646	2794	a_i	1111111111	10	10	True	XXX	
1647	2795	a_i	1111111111	10	10	True	XXX	
1648	2796	a_i	1111111111	10	10	True	XXX	
1649	2797	a_i	1111111111	10	10	True	XXX	
1650	2798	a_i	1111111111	10	10	True	XXX	
1651	2799	a_i	1111111111	10	10	True	XXX	
1652	2800	a_i	1111111111	10	10	True	XXX	
1653	2801	a_i	1111111111	10	10	True	XXX	
1654	2802	a_i	1111111111	10	10	True	XXX	
1655	2803	a_i	1111111111	10	10	True	XXX	
1656	2804	a_i	1111111111	10	10	True	XXX	
1657	2805	a_i	1111111111	10	10	True	XXX	
1658	2806	a_i	1111111111	10	10	True	XXX	
1659	2807	a_i	1111111111	10	10	True	XXX	
1660	2808	a_i	1111111111	10	10	True	XXX	
1661	2809	a_i	1111111111	10	10	True	XXX	
1662	2810	a_i	1111111111	10	10	True	XXX	
1663	2811	a_i	1111111111	10	10	True	XXX	
1664	2812	a_i	1111111111	10	10	True	XXX	
1665	2813	a_i	1111111111	10	10	True	XXX	
1666	2814	a_i	1111111111	10	10	True	XXX	
1667	2815	a_i	1111111111	10	10	True	XXX	
1668	2816	a_i	1111111111	10	10	True	XXX	
1669	2817	a_i	1111111111	10	10	True	XXX	
1670	2818	a_i	1111111111	10	10	True	XXX	
1671	2819	a_i	1111111111	10	10	True	XXX	
1672	2820	a_i	1111111111	10	10	True	XXX	
1673	2821	a_i	1111111111	10	10	True	XXX	
1674	2822	a_i	1111111111	10	10	True	XXX	
1675	2823	a_i	1111111111	10	10	True	XXX	
1676	2824	a_i	1111111111	10	10	True	XXX	
1677	2825	a_i	1111111111	10	10	True	XXX	
1678	2826	a_i	1111111111	10	10	True	XXX	
1679	2827	a_i	1111111111	10	10	True	XXX	
1680	2828	a_i	1111111111	10	10	True	XXX	
1681	2829	a_i	1111111111	10	10	True	XXX	
1682	2830	a_i	1111111111	10	10	True	XXX	
1683	2831	a_i	1111111111	10	10	True	XXX	
1684	2832	a_i	1111111111	10	10	True	XXX	
1685	2833	a_i	1111111111	10	10	True	XXX	
1686	2834	a_i	1111111111	10	10	True	XXX	
1687	2835	a_i	1111111111	10	10	True	XXX	
1688	2836	a_i	1111111111	10	10	True	XXX	
1689	2837	a_i	1111111111	10	10	True	XXX	
1690	2838	a_i	1111111111	10	10	True	XXX	
1691	2839	a_i	1111111111	10	10	True	XXX	
1692	2840	a_i	1111111111	10	10	True	XXX	
1693	2841	a_i	1111111111	10	10	True	XXX	
1694	2842	a_i	1111111111	10	10	True	XXX	
1695	2843	a_i	1111111111	10	10	True	XXX	
1696	2844	a_i	1111111111	10	10	True	XXX	
1697	2845	a_i	1111111111	10	10	True	XXX	
1698	2846	a_i	1111111111	10	10	True	XXX	
1699	2847	a_i	1111111111	10	10	True	XXX	
1700	2848	a_i	1111111111	10	10	True	XXX	
1701	2849	a_i	1111111111	10	10	True	XXX	
1702	2850	a_i	1111111111	10	10	True	XXX	
1703	2851	a_i	1111111111	10	10	True	XXX	
1704	2852	a_i	1111111111	10	10	True	XXX	
1705	2853	a_i	1111111111	10	10	True	XXX	
1706	2854	a_i	1111111111	10	10	True	XXX	
1707	2855	a_i	1111111111	10	10	True	XXX	
1708	2856	a_i	1111111111	10	10	True	XXX	
1709	2857	a_i	1111111111	10	10	True	XXX	
1710	2858	a_i	1111111111	10	10	True	XXX	
1711	2859	a_i	1111111111	10	10	True	XXX	
1712	2860	a_i	1111111111	10	10	True	XXX	
1713	2861	a_i	1111111111	10	10	True	XXX	
1714	2862	a_i	1111111111	10	10	True	XXX	
1715	2863	a_i	1111111111	10	10	True	XXX	
1716	2864	a_i	1111111111	10	10	True	XXX	
1717	2865	a_i	1111111111	10	10	True	XXX	
1718	2866	a_i	1111111111	10	10	True	XXX	
1719	2867	a_i	1111111111	10	10	True	XXX	
1720	2868	a_i	1111111111	10	10	True	XXX	
1721	2869	a_i	1111111111	10	10	True	XXX	
1722	2870	a_i	1111111111	10	10	True	XXX	
1723	2871	a_i	1111111111	10	10	True	XXX	
1724	2872	a_i	1111111111	10	10	True	XXX	
1725	2873	a_i	1111111111	10	10	True	XXX	
1726	2874	a_i	1111111111	10	10	True	XXX	
1727	2875	a_i	1111111111	10	10	True	XXX	
1728	2876	a_i	1111111111	10	10	True	XXX	
1729	2877	a_i	1111111111	10	10	True	XXX	
1730	2878	a_i	1111111111	10	10	True	XXX	
1731	2879	a_i	1111111111	10	10	True	XXX	
1732	2880	a_i	1111111111	10	10	True	XXX	
1733	2881	a_i	1111111111	10	10	True	XXX	
1734	2882	a_i	1111111111	10	10	True	XXX	
1735	2883	a_i	1111111111	10	10	True	XXX	
1736	2884	a_i	1111111111	10	10	True	XXX	
1737	2885	a_i	1111111111	10	10	True	XXX	
1738	2886	a_i	1111111111	10	10	True	XXX	
1739	2887	a_i	1111111111	10	10	True	XXX	
1740	2888	a_i	1111111111	10	10	True	XXX	
1741	2889	a_i	1111111111	10	10	True	XXX	
1742	2890	a_i	1111111111	10	10	True	XXX	
1743	2891	a_i	1111111111	10	10	True	XXX	
1744	2892	a_i	1111111111	10	10	True	XXX	
1745	2893	a_i	1111111111	10	10	True	XXX	
1746	2894	a_i	1111111111	10	10	True	XXX	
1747	2895	a_i	1111111111	10	10	True	XXX	
1748	2896	a_i	1111111111	10	10	True	XXX	
1749	2897	a_i	1111111111	10	10	True	XXX	
1750	2898	a_i	1111111111	10	10	True	XXX	
1751	2899	a_i	1111111111	10	10	True	XXX	
1752	2900	a_i	1111111111	10	10	True	XXX	
1753	2901	a_i	1111111111	10	10	True	XXX	
1754	2902	a_i	1111111111	10	10	True	XXX	
1755	2903	a_i	1111111111	10	10	True	XXX	
1756	2904	a_i	1111111111	10	10	True	XXX	
1757	2905	a_i	1111111111	10	10	True	XXX	
1758	2906	a_i	1111111111	10	10	True	XXX	
1759	2907	a_i	1111111111	10	10	True	XXX	
1760	2908	a_i	1111111111	10	10	True	XXX	
1761	2909	a_i	1111111111	10	10	True	XXX	
1762	2910	a_i	1111111111	10	10	True	XXX	
1763	2911	a_i	1111111111	10	10	True	XXX	
1764	2912	a_i	1111111111	10	10	True	XXX	
1765	2913	a_i	1111111111	10	10	True	XXX	
1766	2914	a_i	1111111111	10	10	True	XXX	
1767	2915	a_i	1111111111	10	10	True	XXX	
1768	2916	a_i	1111111111	10	10	True	XXX	
1769	2917	a_i	1111111111	10	10	True	XXX	
1770	2918	a_i	1111111111	10	10	True	XXX	
1771	2919	a_i	1111111111	10	10	True	XXX	
1772	2920	a_i	1111111111	10	10	True	XXX	
1773	2921	a_i	1111111111	10	10	True	XXX	
1774	2922	a_i	1111111111	10	10	True	XXX	
1775	2923	a_i	1111111111	10	10	True	XXX	
1776	2924	a_i	1111111111	10	10	True	XXX	
1777	2925	a_i	1111111111	10	10	True	XXX	
1778	2926	a_i	1111111111	10	10	True	XXX	
1779	2927	a_i	1111111111	10	10	True	XXX	
1780	2928	a_i	1111111111	10	10	True	XXX	
1781	2929	a_i	1111111111	10	10	True	XXX	
1782	2930	a_i	1111111111	10	10	True	XXX	
1783	2931	a_i	1111111111	10	10	True	XXX	
1784	2932	a_i	1111111111	10	10	True	XXX	
1785	2933	a_i	1111111111	10	10	True	XXX	
1786	2934	a_i	1111111111	10	10	True	XXX	
1787	2935	a_i	1111111111	10	10	True	XXX	
1788	2936	a_i	1111111111	10	10	True	XXX	
1789	2937	a_i	1111111111	10	10	True	XXX	
1790	2938	a_i	1111111111	10	10	True	XXX	
1791	2939	a_i	1111111111	10	10	True	XXX	
1792	2940	a_i	1111111111	10	10	True	XXX	
1793	2941	a_i	1111111111	10	10	True	XXX	
1794	2942	a_i	1111111111	10	10	True	XXX	
1795	2943	a_i	1111111111	10	10	True	XXX	
1796	2944	a_i	1111111111	10	10	True	XXX	
1797	2945	a_i	1111111111	10	10	True	XXX	
1798	2946	a_i	1111111111	10	10	True	XXX	
1799	2947	a_i	1111111111	10	10	True	XXX	
1800	2948	a_i	1111111111	10	10	True	XXX	
1801	2949	a_i	1111111111	10	10	True	XXX	
1802	2950	a_i	1111111111	10	10	True	XXX	
1803	2951	a_i	1111111111	10	10	True	XXX	
1804	2952	a_i	1111111111	10	10	True	XXX	
1805	2953	a_i	1111111111	10	10	True	XXX	
1806	2954	a_i	1111111111	10	10	True	XXX	
1807	2955	a_i	1111111111	10	10	True	XXX	
1808	2956	a_i	1111111111	10	10	True	XXX	
1809	2957	a_i	1111111111	10	10	True	XXX	
1810	2958	a_i	1111111111	10	10	True	XXX	
1811	2959	a_i	1111111111	10	10	True	XXX	
1812	2960	a_i	1111111111	10	10	True	XXX	
1813	2961	a_i	1111111111	10	10	True	XXX	
1814	2962	a_i	1111111111	10	10	True	XXX	
1815	2963	a_i	1111111111	10	10	True	XXX	
1816	2964	a_i	1111111111	10	10	True	XXX	
1817	2965	a_i	1111111111	10	10	True	XXX	
1818	2966	a_i	1111111111	10	10	True	XXX	
1819	2967	a_i	1111111111	10	10	True	XXX	
1820	2968	a_i	1111111111	10	10	True	XXX	
1821	2969	a_i	1111111111	10	10	True	XXX	
1822	2970	a_i	1111111111	10	10	True	XXX	
1823	2971	a_i	1111111111	10	10	True	XXX	
1824	2972	a_i	1111111111	10	10	True	XXX	
1825	2973	a_i	1111111111	10	10	True	XXX	
1826	2974	a_i	1111111111	10	10	True	XXX	
1827	2975	a_i	1111111111	10	10	True	XXX	
1828	2976	a_i	1111111111	10	10	True	XXX	
1829	2977	a_i	1111111111	10	10	True	XXX	
1830	2978	a_i	1111111111	10	10	True	XXX	
1831	2979	a_i	1111111111	10	10	True	XXX	
1832	2980	a_i	1111111111	10	10	True	XXX	
1833	2981	a_i	1111111111	10	10	True	XXX	
1834	2982	a_i	1111111111	10	10	True	XXX	
1835	2983	a_i	1111111111	10	10	True	XXX	
1836	2984	a_i	1111111111	10	10	True	XXX	
1837	2985	a_i	1111111111	10	10	True	XXX	
1838	2986	a_i	1111111111	10	10	True	XXX	
1839	2987	a_i	1111111111	10	10	True	XXX	
1840	2988	a_i	1111111111	10	10	True	XXX	
1841	2989	a_i	1111111111	10	10	True	XXX	
1842	2990	a_i	1111111111	10	10	True	XXX	
1843	2991	a_i	1111111111	10	10	True	XXX	
1844	2992	a_i	1111111111	10	10	True	XXX	
1845	2993	a_i	1111111111	10	10	True	XXX	
1846	2994	a_i	1111111111	10	10	True	XXX	
1847	2995	a_i	1111111111	10	10	True	XXX	
1848	2996	a_i	1111111111	10	10	True	XXX	
1849	2997	a_i	1111111111	10	10	True	XXX	
1850	2998	a_i	1111111111	10	10	True	XXX	
1851	2999	a_i	1111111111	10	10	True	XXX	
1852	3000	a_i	1111111111	10	10	True	XXX	
1852	3000	a_a	1111111111	10	10	True	XXX	
